5867,Excellent introduction!
5868,Very good. Thank you
5869,"Excellent course, get you working with Bootstrap very quickly and efficiently. "
5870,good
5871,I really grateful to the Coursera as well as The Hong-Kong University of Science and Technology for providing such an opportunity to learn great technologies.I am also thankful to Professor Jogesh Muppala for guiding us throughout the course. :)
5872,Excellent!!!
5873,Good lecture and assignment. Let me learn a lot of things.
5874,"At times the homework requirements are not well-detailed, comparing to the grading instructions."
5875,like this course
5876,Great course
5877,Great course
5878,Excelente thank you
5879,"I concur with others of a similar opinion on this course:Assignment instructions/criteria differ from the grading rubric criteria. Assignments mostly copy and paste. Referring people to the Bootstrap docs as reference defeats the purpose of an instructor. Many of the assignments required you to do things against best practices, like inserting inline styles to make your element look like the instructor's screenshot of his page.The last week's content seemed to be a slapdash mix of bits and pieces, and trying to inform people about Node modules via solving a quadratic equation seemed really strange. How about an example from the real world, like even an e-commerce application? (In the comments on this, the instructor said there wasn't time in this course to explain Node modules, but that he provided a clearer example in the Node.js course. Hunh? Why wouldn't you do a simpler example in the drive-by assignment?)Instructor consistently mispronounced words that are CENTRAL to the field, which just seemed weird and made me question his credibility. This might sound petty, but kuh-rooze-zel for the word Carousel? It would be like a fashion designer mis pronouncing tulle as tull-ee or bias as bye-ez.Just not impressed. I am glad my employer paid the tuition and not me. The only positive was it enforced a schedule and structure for me to try my hand at Bootstrap. I had already worked with Foundation."
5880,Muito bom. Recomendo. Foi abordado quase tudo do bootstrap.
5881,great course
5882,I love Muppala!!!
5883,Excellent course and teacher
5884,Very fun!
5885,excellent course and the Teacher is the best.
5886,"Fairly disappointing compared to the first week of this course. The balance of instruction to exercise was very low. I also resent being sent to raw Bootstrap documentation; if I could have read that, I likely wouldn't be taking the course. It makes it frustrating to jump into the exercises when the course had 5-7 minutes of lectures, 15 minutes on the exercise and then an assignment on something new.Update: I'm also impressed by Mr. Muppala taking feedback like a boss and blaming students for low reviews."
5887,"Nice courses, covering the fundamental knowledge for Bootstrap"
5888,Great Course !!
5889,Well organized course.
5890,Really useful. Thanks for everything.
5891,Good Professor. Very knowledgeable
5892,The best way to understand Bootstrap was to do a hands-on project. Professor Jogesh Muppala has done an amazing work explaining it with the project work.
5893,Top
5894,"Good Overview of Bootstrap, its usage and frameworks. "
5895,Great course ! 
5896,It nice to be building on one examples and see different ways to do it.
5897,Excellent course and instructor. I just wish the Angular course had an option to do the exercises without purchasing the course.
5898,it was a nice course and i enjoyed with the learning .
5899,Nice and helpful course
5900,"Finally I understood, how the bootstrap works! Thanks a lot!"
5901,"nice class, learnt a lot "
5902,Wonderful course and instructor!!
5903,Great course! I recommend it!
5904,The best course !
5905,The course helped a lot in making me grasp the basic understanding of bootstrap
5906, excellent 
5907,Mr Muppala is an amazing teacher and this course delivers the information you need on a need-to-know basis. 
5908,Good course to begin with Bootstrap
5909,Excellent course. In my opinion the learning materials of the last week can be divided in two weeks.
5910,Great course to learn the fundamentals of bootstrap!
5911,Very nice introduction. Very structured and good assignments.
5912,"Great professor, content and learn experience! I recommend it to everyone who is interested in the topic!"
5913,I like this course very much
5914,very good course and awesome teacher
5915,Best course for front-end developers!
5916,like this course very much. you will learn a lot
5917,"Great class, the professor has a rather interesting sense of humor which actually makes the whole experience more enjoyable. The assignments are challenging enough to make sure you learn, but are still doable within the allotted time. One recommendation from me is to use the same tools he uses in the videos (such as Brackets) as it becomes a bonus to get familiar with new development tools. "
5918,Anybody who wants to develop a basic understanding of bootstrap or node.js should take this course.
5919,Very interesting course and very pleasant Professor !
5920,Atrav??s deste curso compreendi todas as principais funcionalidades do Boostrap. 
5921,Fantastic course. It shows how we can leverage existing tools to build easily nice Front Ends
5922,Course is well presented and is very easy to understand.
5923,"I really like this course. It perfectly fit the proceeding course: HTML, CSS, &amp; JavaScript. "
5924,Very useful course! I feel like I have a good idea of how to use Bootstrap and am using it in all of my projects right now.
5925,Like the instructor a lot and how the course has been designed.
5926,"Great course, expand my knowledge and skills about bootstrap. Great excercise help me to understand the concept of bootstrap very well. Very recomended for who want to be a great website developer."
5927,very good!
5928,Expertly structured Course. Great learning experience.
5929,could be better
5930,I love the way the professor try to explain the concepts. I really did enjoy learning this course. I would definitely recommend this course!
5931,"Excellent introduction to Bootstrap framework. The professor does a great job explaining the main features of Bootstrap and what you need to do to get started. Also introduces other web development tools such as node.js, npm, bower, less/sass CSS preprocessors, etc.. "
5932,useful course.
5933,"This is a great course for anyone looking to take their knowledge of basic web design to a new level. I found bootstrap a little intimidating at first but this course does a great job of teaching and explaining it at a great pace. If you're new to web development and tired of making websites that look like they're from the 90s, bootstrap is a great tool to get your websites to look modern and professional. The instructor is very knowledgeable and explains things thoroughly (he's also very funny!). I recommend incorporating the additional learning materials as they will help you understand the concepts discussed in the lectures on a much deeper level. Lastly, be sure to do every exercise as they are essential to completing the assignments. Have fun!"
5934,"Good course for learning Bootstrap, delivered well by the instructor."
5935,Good Course
5936,Awesome jokes!!
5937,Very good course and very helpful.
5938,Good course to take to advance bootstrap framework knowledge.
5939,Excellent course!
5940,Good Course for bootstrap introduction
5941,the course is very good... perfect explanations and challenging assignments
5942,It gives you a lot of information about Bootstrap and various tool you can use for Front-End Web Development. It gives you hand on experience with Bootstrap and how it functions. It doesn't explain to you everything which can be a good thing or bad thing depending on how you see it. Overall it's a great course that makes you see how Web UIs are made.
5943,"This course was pretty cool. A lot of very useful stuff was covered, but I feel like it went too fast.But I think it could be better connected together in terms of broad principles, rather than just going through tons of particular examples. I still don't feel like I have a mental framework for how to lay out a web page, other than the basics of the 12-column grid system. It all seemed very ad hoc.It's by no means a bad course, and I still gave it four stars since the material is very useful, but I definitely think it could be improved upon.Also, the ratio of homework/lectures is way too low. I definitely think the course should put more emphasis on actually creating websites oneself. Many of the homework assignments took me under an hour -- after I spent hours watching all the videos and taking notes trying to remember it all."
5944,"I like the way of explanation, and good to know some more interesting things in bootstrap "
5945,"Excellent course, excellent instructor, excellent material!This course really taught me a lot."
5946,Good course covers all the basics
5947,"Excellent tutor, excellent contents in notes. In one word Outstanding"
5948,Excellent teacher and course format / materials. Teacher also makes a big effort to answer questions in the forum also. 
5949,"Easy to learn, great contents"
5950,"Solid course, very hands-on, accomplishes its goals."
5951,Good walkthru of the basics of bootstrap (and more)
5952,Excelente
5953,Great course.
5954,It's a good introduction to understand how Bootstrap works. 
5955,"Excellent course on the topic, I say. Good and detailed videos and explanations, a lot of links to improve your knowledge when / where you want to read more on topic(s) , nice and challenging enough topics for practice and checking your understanding.Thank you very much, Jogesh K. Muppala for such interesting and deep course. "
5956,Very useful course.
5957,Brilliant coursework :)
5958,Very Good
5959,"This course was very well-designed and prepared. The professor has a great way to present the material in a thorough, methodic manner. Lots of attention is given to practical exercises which are easy to follow and greatly help in digesting large amounts of material that the professor presents."
5960,Excellent course that slowly builds up a web site with exercises and assignments. Instructor has good sense of humor which makes the lectures interesting and fun. 
5961,A great course. I recommend it 
5962,very good course.Thanks 
5963,Breaks page in end.. Some of Bootstrap components were only described do this and this instead WHAT are the parts and options and WHY do we do this and that.
5964,"Great intro course that fully dives into Bootstrap and all it's capabilities. The site that you build in this course can actually be a decent addition to any portfolio for a new web designer too. I would have given it a 5/5, but I thought the course moved too slowly and rushed over explaining the available JavaScript and jQuery plugins that Bootstrap has to offer. The plugins are quite useful not just within Bootstrap, and they can be installed and customized for a range of web projects.Expect to dedicate at least 3-4 hours a week just completing the module lectures and exercises along with the homework assignment. This is not out of the ordinary though, Bootstrap does have a lot of components to cover. I truly believe Professor Muppala is the best person to do it as well. I appreciated his input in the discussion forums and thorough instruction. "
5965,"4rd assignment is tooooo easy - i expect here complicated task with non-trivial work with modules but not this child's plays.Other assignments and lectures looks good, but here is too many errors in subtitles - not critical but in every video i detect at least 1-2"
5966,Great instructor!
5967,"If you want to understand Bootstrap and, by extension, other similar front-end frameworks, then this course is for you. Prof Jogesh's light-hearted approach to teaching is very interesting and makes learning a very big fun! "
5968,It is slow. but very good.
5969,Very intresting course.Thank you so much
5970,"Mr Jogesh Muppala explains in detail and very clear how to use Bootstrap. He explains each step he does in detail, his code is easy to understand and is very helpful towards students. Thanks to him I finally understood how the grid classes in Bootstrap work."
5971,Muy completo y muy pr??ctico. Los felicito.
5972,great course
5973,"Very good introductory course. You do have to be somewhat familiar with HTML, CSS and Javascript to get the most of it. The course is sometimes superficial, but it does teach you a lot in very little time. Great course!"
5974,Perfect course! Explanation is very good and the examples help you get through all assignment. 
5975,Great explanations and exercises. 
5976,Excellent teaching process which makes you really learn the material to get the grades.
5977,Nicely done and very helpful course for beginners.
5978,good
5979,Very well structured. I would recommend it to everyone who are interested in web development.
5980,Great course. Great introduction to Bootstrap.
5981,Nice course to learn bootstrap and tools very fast.
5982,Very useful course. Learned a lot about bootstrap.
5983,Very good course!
5984,Excellent course on Bootstrap. Very thorough and comprehensive.
5985,"I had used Bootstrap out of necessity in the past, picking up bits here and there. This course was excellent for filling in the gaps and giving a proper overview of Bootstrap and how it can (and should) be used for front-end development. "
5986,I found week two to really outweigh the others in terms of difficulty in the assignment but It's probably the week I learnt the most! Great Job!!
5987,Awesome teacher and course !
5988,Very intersting and exiting work please keep going.
5989,Great intro for Bootstrap with appropriate exercises. Very informative and will never go back to vanilla HTML!
5990,It was an excellent course!!
5991,"Great course, great instructor, lot of interesting material!"
5992,very interesting and course. I recommend it highly. steep learning curve
5993,"Good coverage of bootstrap, but the other parts were very briefly touched upon (nodejs, bower etc.)"
5994,Prof. Muppala is a great instructor. This was a very engaging course. 
5995,A great course.
5996,"I wish, the professor could pay more attention to from questions from students."
5997,"Great introduction to using Bootstrap properly as well as basic use of node, Less and bower"
5998,Excelente!!!!
5999,"Excellent lessons, complete and comprehensive"
6000,"I enjoyed this quite a bit. I already knew some bootstrap, but following along in this course really cemented the ideas well and showed me new views on the material."
6001,NIce Examples of bootstrap and good idea about bower library package manager and node.js
6002,Very good course on Boostrap. It was great to have an introduction to this framework. The teachers did a good job in explaining the concepts. The videos and the materials are very good.It would be great to have a follow-up course to learn more advanced stuff.
6003,An excellent course about bootstrap with excellent content videos and exercises
6004,Good explanations of all bootstrap materials.The last assignments are just too easy. 
6005,Very introductory course to Bootstrap!!
6006,Fantastic materials and great instructor!
6007,"One of the best course I have taken in Coursera. Very well structured, the professor makes every concept looks really simple. The assignments are the best part, they give us the confidence you need to start designing your own responsive front-end web application from scratch. The level is suitable for beginner and mid-level."
6008,"Its awesome course, very good for people want to learn Bootstrap, Node.js....Building website from start is a good approach.Jogesh Muppala just rocked it.Eagerly waiting for AngularJs sessions."
6009,Good learning course for new UI techniques 
6010,very comprehensive and good introduction to Bootstrap and jQuery
6011,I prefer anonymous classmates reviewing.
6012,This is so much building me from ground up.
6013,Really liked the structure of the course. Concepts were introduced gracefully. These were then well practised with detailed examples. The comments added by Professor Jogesh were quite refreshing too.
6014,Excellent course
6015,It is easy and interesting.
6016,Great course. Thanks for your time mr. Muppala :)
6017,"Course was amazing , Moreover the professor knows how to deliver the content and make it simple and easy. Good part it starts from scratch to build a web with bootstrap."
6018,Good course.
6019,Very good but should be longer
6020,I really like this course. It provides a wide aspect of bootstrap and good exercise. Learned a lot from this course.
6021,This topic and especially a whole course is mandatory for any front-end developer. Thank you!
6022,Very enjoyable course.
6023,Excellent course with useful examples. I really recommend this course.
6024,"Although the course structure and information is great, the course exercise and grading organization has a lot of space for improvement. Current structure doesn't make it possible for the learner to determine the speed. All the parts are equally important. You have to carefully go through hours of instructions. Each week and the assignment builds on what you have done before, but there are no checkpoints where you can verify your code matches the actual expectations. This causes a lot of confusion.Peer evaluation rules are not shown before you submit your work. After submitting my work, I discovered that there are requirements that were not in the assignment."
6025,Excellent course. One of the best tech courses I've taken. I'm experienced in Java technologies but only back-end and Swing. And now it opens me a whole new world.I'm grateful. Thank you.The only drawback is that I really want to pay for the entire Full Web Development course but I can't find a way to pay for all the courses and keep the grades I got in the first two courses.Thank you!
6026,This is where I started to open the new beautiful world of Front-End Web Development :)
6027,The best one.
6028,"This course was awesome! I have been studying web development for quite a while--I even have several completed projects under my belt--but, this course filled in a ton of gaps in my knowledge. I expected to breeze through the material without learning much, but to my surprise, I learned something new in each lesson. Jogesh Muppala is an awesome professor. He explains things well and is very active in the course discussions. I would recommend any course he facilitates!!"
6029,Excellent course
6030,Good introduction with practice.Unfortunately no certificate of accomplishment is available. This makes the Coursera platform less interesting.
6031,Very interesting course ; the level is neither too easy nor too hard.Explanations from Jogesh are very clearThanks a lot
6032,Great class and teacher
6033,Its a good course. Covers all the basic concepts.
6034,"Nothing much to learn, the videos were rather short. There's no lecture on computing the angles and the full features of the framework. The framework wasn't updated for Swift 3."
6035,waste of time and money
6036,Why there is no minus one star? Because one star is way to much for this course. Stay away!
6037,"In this capstone project, you're given a framework to work with, and asked to create an app with pretty minimal required criteria. The problem is, there's very little instructions or support, so it feels like a classroom where the instructor said do whatever you want and walks out of the door. Overall the specialization feels ill-organized and of questionable quality, and there are plenty of negative sentiments in the forums."
6038,"After the first week, the instructors never showed up to answer a single question in the forums. The capstone project itself was disappointing, I learned much more from doing my own app in class #3.I took the Coursera Android specialization, which was eons better than this. I would not recommend this iOS specialization to anyone. I would never again take a MOOC from U of Toronto."
6039,A Wortlhy Course
6040,"This capstone project was a huge disappointment to me. The course caption stated that this would be where we would use Location, Design and Usability, and Persistence and Settings to build a high quality app. Also stated is that you???ll apply your skills to create a fully-functioning photo editing app for iPhone, iPad, and Apple Watch. Earlier I have also read that we would be allowed to build an app of our choice or according to teacher's specification. That text now seems to have been removed.Anyway, none of these promises were kept. Instead we got something like 20 minutes of lectures in total for the whole four weeks, all on a simple framework to track face features. Unfortunately this framework isn't very competent, so there's only so much you can do with it. Most of us have only placed some static images and simple animations on top of the face shown in the camera view, and that is actually enough to get full marks according to the form used in the peer review. How does that even begin to fulfil the promises of the caption?We have paid as much for this course as for the previous three. There should of course be a similar amount of lectures on more advanced topics like current best practises for UI design, the Location API which was promised, and other interesting things that provide the building blocks for a state of the art iOS app. For a real cornerstone project, I expect that more than 4 weeks would be necessary in order to be able to build a good app, since many of us are doing this on our spare time.I feel sad that I had the misfortune of signing up for this course before it was made, but hope that you will take our collective criticism and make a good course out of this for future students."
6041,The capstone project had nothing to do with the previous three courses.
6042,I'm kind of disappointed with this last level. It isn't really what i expected.
6043,This is a joke.
6044,"If I could, I would rate it 0/5 stars.Do not, I repeat, DO NOT pay and enroll this course. And you will be disappointed if you do. There, now you have been warned. This part of the specialization has been put together in a haste, without effort and absolutely without any care of teaching. I'm completely shocked and disappointed.In other words:It is a complete joke and a sad excuse for a MOOC. Shame on you University of Toronto!Yes, harsh words, and here's why:The course description does not reflect the contents nor the final assignment. Face tracking? That's pretty far from what I expected from this when I paid $284 for the specialization.In total, there is only 25minutes of video lectures. Really? That's it? It's way too little for a capstone project course.Staff does not care about learners's concerns. Zero effort to respond in the discussion forums. It takes days before there is any response at all.The assignment descriptions and requirements are sparse and vague. Why are we doing face tracking when the description talks about location apis and putting it all together?"
6045,"The course has been released way too early, clearly it lacks most of its content and what does exist isn't working properly either."
6046,"Nothing much to learn, the videos were rather short. There's no lecture on computing the angles and the full features of the framework. The framework wasn't updated for Swift 3."
6047,waste of time and money
6048,"In this capstone project, you're given a framework to work with, and asked to create an app with pretty minimal required criteria. The problem is, there's very little instructions or support, so it feels like a classroom where the instructor said do whatever you want and walks out of the door. Overall the specialization feels ill-organized and of questionable quality, and there are plenty of negative sentiments in the forums."
6049,"After the first week, the instructors never showed up to answer a single question in the forums. The capstone project itself was disappointing, I learned much more from doing my own app in class #3.I took the Coursera Android specialization, which was eons better than this. I would not recommend this iOS specialization to anyone. I would never again take a MOOC from U of Toronto."
6050,A Wortlhy Course
6051,The capstone project had nothing to do with the previous three courses.
6052,"Solid introduction with a lot of references. Lot of topics are not deep enough discussed and a lot of additional reading is necessary in order to get a lot out of the course. Furthermore, the presentation style and the (language) understandability of the lecturer are not very good. Too few exercise questions. Would still recommend it as introduction course and for the high number of good paper references."
6053,Amazing!
6054,"It's an introductory course to key Pattern Discovery techniques with a comprehensive coverage of important subjects. However, it should be complemented by following the referenced material in order to obtain a wider and more complete picture of the field."
6055,Great course for beginners without experience in Python programming
6056,Should be more support in the forum for quiz and assignement
6057,"The explanations are not clear. The course is very theoretical, there's just one obligatory programming task. It's one of the worst courses I have ever enrolled in."
6058,The course exercises are medium-hard. But the topic coverage is spot on.
6059,"I'd review this course for two parts: lectures and programming assignments.Lectures: Prof. Jiawei Han is a pioneer of the subject. However, I was expecting a more indepth elaboration of techniques. In almost all his lectures he covered very crucial topics at a near-shallow level. For someone like me, it was a motivation to be learning the subject from him but I was left disappointed a little bit. I felt if i was just to gain a superficial understanding then I would have browsed through any website/blog/article rather than paying for this course and coming here under his tutelage. I will not expect him to be as thorough as he'd be in his lectures at UIUC (although why not!) but a more elaborative explanation with more notable examples (instead of pointing to the reading material at the end of 4th minute of the lecture) will be more fruitful and a better learning experience.The programming assignments are challenging and will definitely open up the thought process towards being able to imagine what patterns mean and how to go about extracting them."
6060,very nice!
6061,"I learned a lot from this lecture. And I believe the lecture is excellent except that if he could become a little bit funny, then it would be perfect. Thanks,Clark"
6062,"Really disappointing. The slides contain a lot of paper references that seem to be of high quality (that's the reason I'm giving it 2 stars and not just 1)... but the course itself is bad: it covers many algorithms, but so superficially that you learn nothing; and there are not enough programming assignments to really allow you to get any intuition on the concepts.I would love to see this be turned into a 5-course, 30-week specialization in itself (and the professor sure looks like he has the knowledge to fill these 30 weeks)... but as a single course over 4 weeks, it's not good."
6063, too theoretical without enough practical quiz and assignment 
6064,"I like this course. Its provides a good base for pattern discovery, with useful high level techniques, this can be used as a starting point. Something to improve can be incorporating at least one lesson with best practice coding techniques to solve the practical exercises. "
6065,The course is very helpful and brings fascinating insights for projects.
6066,"A list of research papers to read further that's it. The course is too short to cover the subject so it covers nothing in the end.The programming assignment have no help, whatsoever it's do it any language. The 2 programming assignment doesn't have much to do with the course. We don't even talk about the algo to use to do it. It looks like coursera has asked the professor to add a programming assignment to the course and he had 3 minutes to choose what it could be.It shouldn't be advertised in coursera as it is.Ah, forgot to mention that no one replies to the forums,actually no one uses them.I think the subject is very interesting but this course gives a really bad advertising to Coursera, the university and the professor.It needs more work before it's deployed on the platform.I am going to try another Coursera course in the same kind of subject I hope it won't be the same."
6067,"Solid introduction with a lot of references. Lot of topics are not deep enough discussed and a lot of additional reading is necessary in order to get a lot out of the course. Furthermore, the presentation style and the (language) understandability of the lecturer are not very good. Too few exercise questions. Would still recommend it as introduction course and for the high number of good paper references."
6068,Amazing!
6069,"It's an introductory course to key Pattern Discovery techniques with a comprehensive coverage of important subjects. However, it should be complemented by following the referenced material in order to obtain a wider and more complete picture of the field."
6070,Should be more support in the forum for quiz and assignement
6071,The course exercises are medium-hard. But the topic coverage is spot on.
6072,"I'd review this course for two parts: lectures and programming assignments.Lectures: Prof. Jiawei Han is a pioneer of the subject. However, I was expecting a more indepth elaboration of techniques. In almost all his lectures he covered very crucial topics at a near-shallow level. For someone like me, it was a motivation to be learning the subject from him but I was left disappointed a little bit. I felt if i was just to gain a superficial understanding then I would have browsed through any website/blog/article rather than paying for this course and coming here under his tutelage. I will not expect him to be as thorough as he'd be in his lectures at UIUC (although why not!) but a more elaborative explanation with more notable examples (instead of pointing to the reading material at the end of 4th minute of the lecture) will be more fruitful and a better learning experience.The programming assignments are challenging and will definitely open up the thought process towards being able to imagine what patterns mean and how to go about extracting them."
6073,"I like this course. Its provides a good base for pattern discovery, with useful high level techniques, this can be used as a starting point. Something to improve can be incorporating at least one lesson with best practice coding techniques to solve the practical exercises. "
6074,"A list of research papers to read further that's it. The course is too short to cover the subject so it covers nothing in the end.The programming assignment have no help, whatsoever it's do it any language. The 2 programming assignment doesn't have much to do with the course. We don't even talk about the algo to use to do it. It looks like coursera has asked the professor to add a programming assignment to the course and he had 3 minutes to choose what it could be.It shouldn't be advertised in coursera as it is.Ah, forgot to mention that no one replies to the forums,actually no one uses them.I think the subject is very interesting but this course gives a really bad advertising to Coursera, the university and the professor.It needs more work before it's deployed on the platform.I am going to try another Coursera course in the same kind of subject I hope it won't be the same."
6075,Week 4 is very bad! Bad quality of video.Bad speaker.
6076,"very useful, Swift is a great program lan"
6077,"Hard and confusing, did not like this course."
6078,very good course. And trainers are expert in thier field. Thankyou. very nice experience
6079,"This is a good course in swift. The lecture videos goes into some depth, not just skim through the basics. So in that regard it's good. But the quizzes and assignment can be a bit improved. With that said, I would recommend this course to anyone who is interested learning iOS development with Swift."
6080,"DO NOT TAKE THIS COURSE - THE guy who reads (not teaches) the course, Justin-Nicholas Toytama is horrendous. He's too lazy to even type out the codes and has the world's most monotonous voice. He pauses often to read this notes and has 0 enthusiasm teaching this class. If this class is not part of the certificate specialization, i wouldn't even pay for this course. $64 gets you further with Nick Walter or Rob Percival's Udemy course. "
6081,Excellent!
6082,Some videos are blurring
6083,"Week 4 was particularly tough to get through. Instructor seem uninterested, and the constant hair flipping was distracting. Videos came through blurry despite using high quality settings. There was a lot of code to get through that could have been better organized. On a few occasions, I had to back-track through the videos to find something I missed. And, in one area, instructor had to go back and fix something but didn't bother to provide guidance as to were to go and do this yourself. In the end, I gave up following along with the videos and built the app using my own research."
6084,"looks like it has great contents but really hard to finish it , due to video and audio issueIn some lectures , I can't hardly read the blurry syntax and almost impossible to hear "
6085,"The video quality was so bad, can not see the code clearly. Please update the better video."
6086,"Instructor voice is too low and intro music is too high.Video quality is bad.Course content is for very beginners people, beginners to programming not only to Swift.Sorry to say it, but this course is really bad. Does not deserve to be in this specialization!"
6087,Great course. Easy to follow. 
6088,"Great overview of Swift - nice, challenging assignments. Instructors explain concepts well in videos."
6089,"would love to have this course in 2 sessions, instead of one, "
6090,Good. Week 4 was very challenging.
6091,you can take the assignments only if you pay
6092,"very useful, Swift is a great program lan"
6093,very good course. And trainers are expert in thier field. Thankyou. very nice experience
6094,"This is a good course in swift. The lecture videos goes into some depth, not just skim through the basics. So in that regard it's good. But the quizzes and assignment can be a bit improved. With that said, I would recommend this course to anyone who is interested learning iOS development with Swift."
6095,Excellent!
6096,"Week 4 was particularly tough to get through. Instructor seem uninterested, and the constant hair flipping was distracting. Videos came through blurry despite using high quality settings. There was a lot of code to get through that could have been better organized. On a few occasions, I had to back-track through the videos to find something I missed. And, in one area, instructor had to go back and fix something but didn't bother to provide guidance as to were to go and do this yourself. In the end, I gave up following along with the videos and built the app using my own research."
6097,"Great overview of Swift - nice, challenging assignments. Instructors explain concepts well in videos."
6098,Good. Week 4 was very challenging.
6099,Great course in NLP which provides a broad overview of the topic. The programming assignments can make you confident in solving NLP-based problems in business applications.
6100,Its a tough course but worth it!More in depth details will be much better.Coding Assignments can be explained much better. In this course there is problem in understanding coding assignment details as in some cases they are not explained correctly.
6101,"The professor spews the material like reading poetry. The material is disorganized jumping from one topic to another and back. The quizzes are just plain dumb containing questions like what article was written by authors x, y, z. The homework is barely related to the material and one of them, the one that made me abandon wasting further time with this class consists of wasting a huge amount of time (days) configuring parameters and running an application over and over again to tune them(waiting up to ten minutes on my i7 machine to make one pass over the data). My impression is that this guy didn't spend any time to prepare this course and just used the material/homework from a more advanced class that he did previously. You will not learn almost anything by taking this class, as none of the topics is explained well and is the opposite of self contained. Just a huge waste of time..."
6102,"I got very good introduction not only for NLP but also for other adjacent topics like ML, probability theory, linear algebra. Highly recommend if you want to get involved in these topics."
6103,An ambitious sweep across the NLP landscape. Requires at least intermediate knowledge of Python; especially the programming assignments are barely doable without advanced debugging skills. Exercises often refer to material not covered in the course up to that point.
6104,"Although the course seems to be very interesting and cover wide spectrum of NLP subjects, it is full with references to other materials some of them are no longer exist in the location given. Also the programming exercises quite often are detached from the material and also have references to materials that were not covered in lectures accompany them.My advice to author - made lectures and exercises more self-contained. Do not try to cover enormous amount of material during one week. Make exercised to be closely connected to the material given during that week."
6105,"The content is important and the course goes through a great extension of the NLP topics but the methodology is bad. The video lectures are often overcharged with many different varieties of a processing method that is not well explained. The quiz are often not well related to the lecture and the assignments are badly explained and there's no much documentation related to them. Comparing to Andrew's ML course, this one is really bad."
6106,"After about week 6, helpfulness decreased quite a lot.."
6107,"I found the topics well chosen, providing an good overview of techniques used for NLP. The introduction to NLP was a bit long, assuming that people who take this course know what NLP is about and why it is difficult for computers. However my main critics is the lengthy programming exercises that were badly described. I spend a significant amount of time just to try to figure out what to do. It required reading of papers and chapters of books to understand the algorithms. I missed the formulas and methods in the lecture notes. A little bit more technical details in selected topics (that are used today) and less of a broad overview of historical approaches would earn 5 stars from me."
6108,"Great overview of many of the most important topics of NLP. Practical examples and exploration of different approaches for each task (from first attempts to state of the art) make it easier to understand and absorb the theoretical content, while acquiring insight for concrete applications. "
6109,The course skims through loads of topics .Need to go deep in some of them.
6110,Recommended for new users who want to learn NLP.
6111,"A lot of good information, but I found it hard to retain most of it without a less dry style of presentation. Assignment were quite hard, and instructions were a bit too sketchy."
6112,"It's more towards teaching linguistics and theoretical concepts. I understand that is also required to understand the subject. However, I was expecting more practical training on coding different programs with various ways. I suggest to introduce a balance in theory concepts and practical training."
6113,"I don't have the impression that much effort was invested in this class to present natural language processing as introductory as possible for beginners in this field, i.e. someone who not necessarily has a background in computational linguistics. "
6114,"The assignments were not well supported by the lecture material, which were much to shallow. I guess an Intro level course is going to be broad and shallow, but if you are going to have assignments that require implementation then that should be better supported by the material. And don't even get me started on the final..."
6115,"Excellent introductory course. The programming exercises were all interesting and helpful, actually, I think the course could include more programming exercises and video quizzes."
6116,Content is not well adapted to a digital format.
6117,"I really like the course, would recommend to have more assignments."
6118,"Very challenging course, but I enjoy it"
6119,Very good introductory course on natural language processing. 
6120,"This course SEEMS to be a great course. But personally I think it's not.It talks about so many things but none of them are explained clearly. I can't get the picture of this field clearly.The assignment looks nice. But it's not. First, it's not well-organized. Sometimes you need to look at next week's course to do this week's quiz. The programming assignment is VERY VERY unsatisfying. It's not explained clearly; there's no helpful instruction; and it is very confusing. You need to spend hours and hours just UNDERSTANDING what you need to do. And some algorithms are not even told in the course and you need to implement them! I know this could be a good exercise but I would hope it at least provide some useful resources.Generally, I am very disappointed. I feel like I'm spending hours and hours but learning nothing. Just confusion. Please consider reformat the homework; make it more doable for new learners in this field."
6121,Nice introductory course.
6122,wonderful courses
6123,Very helpful.
6124,interesting 
6125,too much of introduction. can easily cut down of that. when you first listen to it - there is no way to remember all the details 
6126,Great course in NLP which provides a broad overview of the topic. The programming assignments can make you confident in solving NLP-based problems in business applications.
6127,"I got very good introduction not only for NLP but also for other adjacent topics like ML, probability theory, linear algebra. Highly recommend if you want to get involved in these topics."
6128,"After about week 6, helpfulness decreased quite a lot.."
6129,"I found the topics well chosen, providing an good overview of techniques used for NLP. The introduction to NLP was a bit long, assuming that people who take this course know what NLP is about and why it is difficult for computers. However my main critics is the lengthy programming exercises that were badly described. I spend a significant amount of time just to try to figure out what to do. It required reading of papers and chapters of books to understand the algorithms. I missed the formulas and methods in the lecture notes. A little bit more technical details in selected topics (that are used today) and less of a broad overview of historical approaches would earn 5 stars from me."
6130,"Great overview of many of the most important topics of NLP. Practical examples and exploration of different approaches for each task (from first attempts to state of the art) make it easier to understand and absorb the theoretical content, while acquiring insight for concrete applications. "
6131,The course skims through loads of topics .Need to go deep in some of them.
6132,"A lot of good information, but I found it hard to retain most of it without a less dry style of presentation. Assignment were quite hard, and instructions were a bit too sketchy."
6133,"It's more towards teaching linguistics and theoretical concepts. I understand that is also required to understand the subject. However, I was expecting more practical training on coding different programs with various ways. I suggest to introduce a balance in theory concepts and practical training."
6134,"The assignments were not well supported by the lecture material, which were much to shallow. I guess an Intro level course is going to be broad and shallow, but if you are going to have assignments that require implementation then that should be better supported by the material. And don't even get me started on the final..."
