,comment,target
396,This course is amazing. I am learning a lot with Mr. Muppala. Thank you!,"{'cours': ['course'], 'lot': ['lot'], 'mr. muppala': ['Mr. Muppala']}"
397,great teacher with an solid approach the course is full of exercises and built in a way to increment as bigger project Excellent !!!,"{'teacher': ['teacher'], 'approach': ['approach'], 'cours': ['course'], 'exercis': ['exercises'], 'way': ['way'], 'increment': ['increment'], 'project !!': ['project !!']}"
398,Good course for the introduction to Angular JS,"{'cours': ['course'], 'introduct': ['introduction'], 'js': ['JS']}"
399,Great course for beginners. Very well explained. Thanks!,"{'cours': ['course'], 'beginn': ['beginners'], 'thank': ['Thanks']}"
400,well done,{}
401,The course is amazing! The only thing I'd like to be corrected is the subtitles. There are lots of mistakes that disturb our learning.,"{'cours': ['course'], 'thing': ['thing'], 'subtitl': ['subtitles'], 'lot': ['lots'], 'mistak': ['mistakes'], 'learn': ['learning']}"
402,Nice course.,{'cours': ['course']}
403,Good and useful course! Try it!,{'cours': ['course']}
404,Awesome course,{'cours': ['course']}
405,An excellent course! Thank you so much for providing wonderful explanations to all the lectures!,"{'cours': ['course'], 'explan': ['explanations']}"
406,"As the rest of the courser, this one is another example of a good job","{'rest': ['rest'], 'courser': ['courser'], 'exampl': ['example'], 'job': ['job']}"
407,The most relevant course I have done in Coursera,"{'cours': ['course'], 'coursera': ['Coursera']}"
408,The paste of the lectures is too slow. Much too slow,{}
409,Great course. Very methodical and a great example of incremental learning. Every assignment built on the previous assignment and I always felt I was being very well guided through my first learning experience with Angularjs. ,"{'cours': ['course'], 'exampl': ['example'], 'learn': ['learning'], 'assign': ['assignment'], 'learn experi': ['learning experience'], 'angularj': ['Angularjs']}"
410,"Awesome course content, nice explanation by the tutor. Must for beginners who want to have a start with AngularJS, grunt, gulp and other tools.","{'cours content': ['course content'], 'explan': ['explanation'], 'tutor': ['tutor'], 'beginn': ['beginners'], 'start': ['start'], 'angularj': ['AngularJS'], 'grunt': ['grunt'], 'gulp': ['gulp'], 'tool': ['tools']}"
411,Excellent course!!!,{'cours': ['course']}
412,Not bad!,{}
413,Excelente,{}
414,A very well explained course,{'cours': ['course']}
415,"Good course, especially good is coverent grunt and gulp which is very useful, also angular is covered very well for start. I learned a lot, even if i have some of angular knowledge.","{'cours': ['course'], 'grunt': ['grunt'], 'gulp': ['gulp'], 'start': ['start'], 'lot': ['lot'], 'knowledg': ['knowledge']}"
416,Great course. Lots of hands on tasks,"{'cours': ['course'], 'lot': ['Lots'], 'hand': ['hands'], 'task': ['tasks']}"
417,Great course and very good explanations of the concepts.,"{'cours': ['course'], 'explan': ['explanations'], 'concept': ['concepts']}"
418,Great introduction to Angular! Learnt a lot.,"{'introduct': ['introduction'], 'lot': ['lot']}"
419,very good teacher and good hard working course,"{'teacher': ['teacher'], 'cours': ['course']}"
420,"Great course. Well explained, well prepared.Thank you!",{'cours': ['course']}
421,super detailed and professional materials!,{'materi': ['materials']}
422,This course is very well done and gives a very good understanding of angular framework.,"{'cours': ['course'], 'understand': ['understanding'], 'framework': ['framework']}"
423,"great course!week 4 a little bit overloaded of topics, but still great","{'bit': ['bit'], 'topic': ['topics']}"
424,"Excellent course, this course is very well planned and covered a lot of ground. In additional to angular itself, it covers the tooling, automation test utilities that support angular, this make the course very practical and in-depth. Professor Muppala designs this specification very well and make it easy to follow, but yet learning the important detail.","{'cours': ['course'], 'lot': ['lot'], 'tool': ['tooling'], 'autom test util': ['automation test utilities'], 'professor muppala': ['Professor Muppala'], 'specif': ['specification'], 'detail': ['detail']}"
425,Jogesh Muppala did a great job in this course!Angular simple and direct,"{'muppala': ['Muppala'], 'job': ['job']}"
426,"I think it's a very good introduction to AngularJS. You learn and understand what you're doing in almost lessons. I'd hardly recommend it to any beginner !!!I found that the 4rth week was very very compressed. You could spend 1 more week explaining all the Front-End tools such as Gulp, Grunt, Yo Yeoman etc. And go deeper with the AngularJS as well. In some points I felt myself alone with no teacher support regardless there's a students forum. I'd improve the transparency and the communication teacher-student. Anyway I very happy to spent that time on this course he explains really paciently D","{'introduct': ['introduction'], 'angularj': ['AngularJS'], 'lesson': ['lessons'], 'beginn': ['beginner'], 'week': ['week'], 'front-end tool': ['Front-End tools'], 'gulp': ['Gulp'], 'grunt': ['Grunt'], 'point': ['points'], 'teacher support': ['teacher support'], 'student forum': ['students forum'], 'transpar': ['transparency'], 'communic teacher-stud': ['communication teacher-student'], 'time': ['time'], 'cours': ['course'], 'd': ['D']}"
427,Very good course as for me!,{'cours': ['course']}
428,"Very good course, just a few notes short of excelence.","{'cours': ['course'], 'note': ['notes'], 'excel': ['excelence']}"
429,"I liked this course, especially in the way is built. The subject was not so easy but anyway, thanks to the organization of lectures and exercises, i was able to achieve the target.The teacher is good and clear in the explanation.","{'cours': ['course'], 'way': ['way'], 'subject': ['subject'], 'thank': ['thanks'], 'organ': ['organization'], 'target.th teacher': ['target.The teacher'], 'explan': ['explanation']}"
430,"Although a good introduction course, sometime is focus on javascript tools rather than on AngularJS itself which, in hand, looses time and doesn't explain give examples on how to create directives and filters, which are two core functionalities of this framework.","{'introduct cours': ['introduction course'], 'javascript tool': ['javascript tools'], 'angularj': ['AngularJS'], 'hand': ['hand'], 'time': ['time'], 'exampl': ['examples'], 'direct': ['directives'], 'filter': ['filters'], 'function': ['functionalities'], 'framework': ['framework']}"
431,Very useful course.,{'cours': ['course']}
432,Excellent course. Going through all the exercises and doing the assignments was a great way to get introduced to Front-end development for me.,"{'cours': ['course'], 'exercis': ['exercises'], 'assign': ['assignments'], 'way': ['way'], 'develop': ['development']}"
433,Great Course,{'great cours': ['Great Course']}
434,Lecturer make the course more interesting !!,"{'lectur': ['Lecturer'], 'cours': ['course']}"
435,Great course! Excellent teacher!,"{'cours': ['course'], 'teacher': ['teacher']}"
436,"A lot of material for one course. Would appreciate more discussion of package managers, how to find packages that may be useful.","{'lot': ['lot'], 'materi': ['material'], 'cours': ['course'], 'discuss': ['discussion'], 'packag manag': ['package managers'], 'packag': ['packages']}"
437,The homework is the best practice for hands on. Excellent material ,"{'homework': ['homework'], 'practic': ['practice'], 'hand': ['hands'], 'materi': ['material']}"
438,Very useful course! ,{'cours': ['course']}
439,Just Excelent! Thank you all the people who did this possible! I learned a lot! D,"{'peopl': ['people'], 'lot': ['lot'], 'd': ['D']}"
440,Great course for overview of Angular JS and other useful techologies connecte,"{'cours': ['course'], 'overview': ['overview'], 'js': ['JS'], 'techolog': ['techologies']}"
441,"The course is excellent; however, it requires more time than promised...","{'cours': ['course'], 'time': ['time']}"
442,"Amount of AngularJS topics covered by the course is too small. All assignments are very typical, just copy-paste from lecture exercises.","{'amount': ['Amount'], 'angularj topic': ['AngularJS topics'], 'cours': ['course'], 'assign': ['assignments'], 'lectur exercis': ['lecture exercises']}"
443,Easy to follow course with raising complexity. Same example from the beginning helping to better understand the need for different tools and objects. Very well structured and even fun to follow,"{'easi': ['Easy'], 'cours': ['course'], 'complex': ['complexity'], 'exampl': ['example'], 'need': ['need'], 'tool': ['tools'], 'object': ['objects'], 'fun': ['fun']}"
444,Very good course !,{'cours': ['course']}
445,Great Course!! A Must!!,{'cours !!': ['Course !!']}
446,"Interesting content, but sooo slow. 20 minutes long videos could have been done in 5 minutes. Moreover, the teacher's voice and tone did nothing to make the content live.","{'content': ['content'], 'minut': ['minutes'], 'video': ['videos'], 'teacher': ['teacher'], 'voic': ['voice'], 'tone': ['tone'], 'noth': ['nothing']}"
447,very interesting and well structured! i'm interested in one more specialized now!,{}
448,Thank you Professor Muppala. I learned lot of thinks and enjoyed this course.I was able to complete all the assignment with the help of this tutorials.It is organized in a very good manner. ,"{'professor muppala': ['Professor Muppala'], 'lot': ['lot'], 'course.i': ['course.I'], 'assign': ['assignment'], 'help': ['help'], 'tutorials.it': ['tutorials.It'], 'manner': ['manner']}"
449,Very detailed and interesting,{}
450,"Very good Course , professor makes course very easy.","{'cours': ['course', 'Course'], 'professor': ['professor']}"
451,It is good course to learn Angular JS for beginner. It explained well how to use web tools with angular and how to start with it. ,"{'cours': ['course'], 'js': ['JS'], 'beginn': ['beginner'], 'web tool': ['web tools']}"
452,"I love the style of the courses in this specialization. The exercises are useful and set you up for the assignments. I also really appreciate how the instructor guides you in the use of tools like bower, grunt, gulp and yo, and that he takes the time to cover unit and end-to-end testing. Looking forward to the next course!","{'style': ['style'], 'cours': ['course', 'courses'], 'special': ['specialization'], 'exercis': ['exercises'], 'assign': ['assignments'], 'instructor guid': ['instructor guides'], 'use': ['use'], 'tool': ['tools'], 'bower': ['bower'], 'grunt': ['grunt'], 'gulp': ['gulp'], 'yo': ['yo'], 'time': ['time'], 'unit test': ['unit testing']}"
453,Very practical approach to teach AngularJS,"{'approach': ['approach'], 'angularj': ['AngularJS']}"
454,Great course. Very useful,{'cours': ['course']}
455,great course!!!!!!,{'cours': ['course']}
456,"Excellent teacher! Excellent discipline and way of teaching, being practical, critic and a lot fun.I'm really enjoy all the courses. This teacher is essencial to the course success.","{'teacher': ['teacher'], 'disciplin': ['discipline'], 'way': ['way'], 'teach': ['teaching'], 'critic': ['critic'], 'lot fun.i': ['lot fun.I'], 'cours': ['courses'], 'cours success': ['course success']}"
457,"Very useful material, the professor teaches it at a good pace and at an easy to understand level, the exercises are easy to follow and replicating the professor's steps is very simple except for the Gulp steps, but that's not graded anyway , so you can follow how he did what he did","{'materi': ['material'], 'professor': ['professor'], 'pace': ['pace'], 'level': ['level'], 'exercis': ['exercises'], 'step': ['steps'], 'gulp step': ['Gulp steps']}"
458,"Excellent course! All the material was relevant and the exerises were challenging without being impossible. Professor Muppala is a very entertaining instructor. All three courses in the specialization so far have exceeded expectations. The only remark so far is the subpar quality of the subtitles in this course. There were many mistakes in nearly every video. Other than that, great work!","{'cours': ['course', 'courses'], 'materi': ['material'], 'exeris': ['exerises'], 'professor muppala': ['Professor Muppala'], 'instructor': ['instructor'], 'special': ['specialization'], 'expect': ['expectations'], 'remark': ['remark'], 'qualiti': ['quality'], 'subtitl': ['subtitles'], 'mistak': ['mistakes'], 'video': ['video'], 'work': ['work']}"
459,I missed a lot of it because many NPM modules wouldn't install on my Windows environment. ,"{'lot': ['lot'], 'npm modul': ['NPM modules'], 'window environ': ['Windows environment']}"
460,A well-organized course that makes you ??????do the puzzles one by one.,{'cours': ['course']}
461,Perfecto para empezar con AngularJS,{'empezar con angularj': ['empezar con AngularJS']}
462,Excellent Course and Excellent Teacher,"{'cours': ['Course'], 'excel teacher': ['Excellent Teacher']}"
463,It's a good course to start with this technology,"{'cours': ['course'], 'technolog': ['technology']}"
464,"Fantastic course, all explained very clearly",{'cours': ['course']}
465,its a great course with so much to learn in a short period. course is well structured and intructor knows his stuff. the assignments are well designed to reinforce the presentations,"{'cours': ['course'], 'period': ['period'], 'stuff': ['stuff'], 'assign': ['assignments'], 'present': ['presentations']}"
466,Good Course,{'cours': ['Course']}
467,"What an awesome course. The teacher is top-class, really knows the subject, and how to continually explain each module. The video exercises are just made for the student to grasp the content. One of the best courses I hev experienced on Coursera.","{'cours': ['course', 'courses'], 'teacher': ['teacher'], 'subject': ['subject'], 'modul': ['module'], 'video exercis': ['video exercises'], 'student': ['student'], 'content': ['content'], 'coursera': ['Coursera']}"
468,"Great course, I had a lot of fun","{'cours': ['course'], 'lot': ['lot'], 'fun': ['fun']}"
469,Very good course,{'cours': ['course']}
470,After completion I got a pretty good understanding about AngularJS and its features.,"{'complet': ['completion'], 'understand': ['understanding'], 'angularj': ['AngularJS'], 'featur': ['features']}"
471,very very very very good course. I learned quite a lot from it. Thanks Professor.,"{'cours': ['course'], 'lot': ['lot'], 'thank professor': ['Thanks Professor']}"
472,I liked this Course. Now i am familiar with AngularJS. Thank you,"{'cours': ['Course'], 'angularj': ['AngularJS']}"
473,Very good.,{}
474,Great Course and really great professor,"{'cours': ['Course'], 'professor': ['professor']}"
475,"Good introduction to AngularJS. Moreover their provide a wide variety of additional information related to the course, which is very useful to enlarge the basic contents studied.","{'introduct': ['introduction'], 'angularj': ['AngularJS'], 'varieti': ['variety'], 'inform': ['information'], 'cours': ['course'], 'content': ['contents']}"
476,awesome course!!!,{'cours': ['course']}
477,great course,{'cours': ['course']}
478,"Very good course. It allows to learn the basics of angular js very fast and easily. I only missed a little more of content in directives scopes, but here you can learn a lot.","{'cours': ['course'], 'basic': ['basics'], 'js': ['js'], 'content': ['content'], 'direct scope': ['directives scopes'], 'lot': ['lot']}"
479,Amazing material and teaching style excellent!,"{'materi': ['material'], 'teach style': ['teaching style']}"
480,Great teacher. Great Angular overview. I wish the instruction went deeper into Angular than it did.,"{'teacher': ['teacher'], 'overview': ['overview'], 'instruct': ['instruction']}"
481,"Covers End 2 End web application development with AngularJS, Learned a lot and got me going with web app development.","{'cover end': ['Covers End'], 'web applic develop': ['web application development'], 'angularj': ['AngularJS'], 'lot': ['lot'], 'web app develop': ['web app development']}"
482,This is an awesome course! Many interesting and useful topics were taught. I'm looking forward for your next courses.,"{'cours': ['course', 'courses'], 'topic': ['topics']}"
483,Great Course,{'great cours': ['Great Course']}
484,I love this instructor.,{'instructor': ['instructor']}
485,Great course !,{'cours': ['course']}
486,I ,{}
487,"NIce and very usefull course to get started with angular and web tools such as grunt, gulp and yeoman","{'cours': ['course'], 'tool': ['tools'], 'grunt': ['grunt'], 'gulp': ['gulp']}"
488,"Clear, Pleasant and Useful!","{'pleasant': ['Pleasant'], 'use': ['Useful']}"
489,Very good course and very well organized. Is a must if you want you want to learn angular from the begining.,"{'cours': ['course'], 'begin': ['begining']}"
490,Excellent course for beginners ,"{'cours': ['course'], 'beginn': ['beginners']}"
491,Great course! ,{'cours': ['course']}
492,One of the best tutorial!!!! You will never regret ,{'tutori': ['tutorial']}
493,Awesome!!,{}
494,Awesome course! I have learned so much!,{'cours': ['course']}
495,"The professor is really great, very clear and understandable course.","{'professor': ['professor'], 'cours': ['course']}"
496,Excellent Course.Just Superb.Great Professor.,{'course.just superb.great professor': ['Course.Just Superb.Great Professor']}
497,Excellent Course!,{'cours': ['Course']}
498,it was excellent,{}
499,"I have completed 2 MOOCs till but am very happy with the new curriculum,dividing the course into small modules.I am showing interest when am watching videos,clear explanation and fully satisfied with this course.Thank you","{'mooc': ['MOOCs'], 'curriculum': ['curriculum'], 'cours': ['course'], 'modules.i': ['modules.I'], 'interest': ['interest'], 'video': ['videos'], 'explan': ['explanation'], 'course.thank': ['course.Thank']}"
500,Excellent course!!Easy to follow..course organisation is really good. - ,{'cours': ['course']}
501,We have a very cool Profesor on this course!If you think AngularJS is hard to learn you will change your mind after this course!Thank you Jogesh K. Muppala for sharing your knowledge!,"{'profesor': ['Profesor'], 'angularj': ['AngularJS'], 'jogesh k. muppala': ['Jogesh K. Muppala'], 'knowledg': ['knowledge']}"
502,Excellent cours sur AngularJS,"{'cour': ['cours'], 'angularj': ['AngularJS']}"
503,Great course and professor.,"{'cours': ['course'], 'professor': ['professor']}"
504,Excellent Course,{'cours': ['Course']}
505,Very nice course teaches you a real life examples.Lots of thanks to the trainer because i do understand in a very easy way.,"{'cours': ['course'], 'life examples.lot': ['life examples.Lots'], 'thank': ['thanks'], 'trainer': ['trainer'], 'way': ['way']}"
506,Very good tutorials...,{'tutori': ['tutorials']}
507,The course is very boring and monotonous. It should be made more engaging. One needs to capture the concentration of students for a subject like Angular.,"{'cours': ['course'], 'concentr': ['concentration'], 'student': ['students'], 'subject': ['subject']}"
508,i like a javascript. and i really thanks to hong kong university for this course and coursera.org also.,"{'thank': ['thanks'], 'univers': ['university'], 'cours': ['course']}"
509,Very comprehensive course ,{'cours': ['course']}
510,Great course! ,{'cours': ['course']}
511,"Excellent course.Gives you a hands-on approach to Angular JS, with links to more resources so that you can explore further and find all information you need to build a complete project.","{'course.g': ['course.Gives'], 'approach': ['approach'], 'js': ['JS'], 'link': ['links'], 'resourc': ['resources'], 'inform': ['information'], 'project': ['project']}"
512,There are no better ways than this! It's a great course and i would really recommend it for anyone because i gained more experience i never grasp before doing AngularJs course from another source and find the technique in this course more easier to understand too. ,"{'way': ['ways'], 'cours': ['course'], 'anyon': ['anyone'], 'experi i grasp': ['experience i grasp'], 'angularj cours': ['AngularJs course'], 'sourc': ['source'], 'techniqu': ['technique']}"
513,great class. assignment 4 is a killer. make sure you really learn things in first assignments instead of just copy and paste.,"{'class': ['class'], 'assign': ['assignments', 'assignment'], 'killer': ['killer'], 'thing': ['things'], 'copi': ['copy']}"
514,really great course with awesome professor,"{'cours': ['course'], 'professor': ['professor']}"
515,Highly recommended course. Helped a lot to get deeper understanding and later translate the knowledge to knew projects. Some topics you might need to watch more than one time.,"{'cours': ['course'], 'lot': ['lot'], 'understand': ['understanding'], 'knowledg': ['knowledge'], 'project': ['projects'], 'topic': ['topics'], 'time': ['time']}"
516,"A tough course, requires consistent hard work!!!!","{'cours': ['course'], 'work': ['work']}"
517,Practical and interesting.,{'practic': ['Practical']}
518,Great Course! ,{'cours': ['Course']}
519,Great course! I just had some little problems with some explanations but it was just once. Thank you very much Coursera and University of Hong Kong and proffesors ,"{'cours': ['course'], 'problem': ['problems'], 'explan': ['explanations'], 'coursera': ['Coursera'], 'univers': ['University'], 'hong kong': ['Hong Kong']}"
520,"Great course. It is great for learning Angular1. we can learned with angular term services, controller, model, templates, dependency injection, filter.. Great for angular basic and we develop project along course.","{'cours': ['course'], 'term servic': ['term services'], 'control': ['controller'], 'filter': ['filter']}"
521,"At first I didn't know the value of this course. Every one just criticized me by saying that this is a time waste and need to concentrate more on back-end. But, now a days everyone is moving towards angularJs and updating their frameworks using Angular. Now, people who blamed me, were coming to me and saying that I was lucky knowing about this. Now, I knew the value about this. Thanks for the course !","{'valu': ['value'], 'cours': ['course'], 'time': ['time'], 'wast': ['waste'], 'day': ['days'], 'everyon': ['everyone'], 'angularj': ['angularJs'], 'framework': ['frameworks'], 'peopl': ['people'], 'thank': ['Thanks']}"
522, Excellent instructor with a sense of humor. Nicely organized course. You'll learn - if you're willing to. Invest more time than suggested. -- Iftekhar Ahmad Chowdhury,"{'instructor': ['instructor'], 'sens': ['sense'], 'humor': ['humor'], 'cours': ['course'], 'time': ['time']}"
523,Great course!,{'cours': ['course']}
524,Great Learning,{'great learn': ['Great Learning']}
525, Excelente ,{}
526,"Thanks all for this greate course, I want to give special thank to our teacher Mr Jogesh K. Muppala.","{'thank': ['Thanks'], 'great cours': ['greate course'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
527,great class.,{'class': ['class']}
528,"This was very difficult course for me as for newbie But at the same time it broadened my horizons. AngularJS - very interesting course. I'm glad to become graduate. Special thanks to professor Jogesh K. Muppala for his intelligence, kindness and excellent sense of humour. Also thanks to all people, who made a major contribution to this course record videos, write subtitles, correct code, consulting as mentors. So I wish prosperity to this course and lots of success!","{'cours': ['course'], 'newbi': ['newbie'], 'time': ['time'], 'angularj': ['AngularJS'], 'graduat': ['graduate'], 'thank': ['thanks'], 'jogesh k. muppala': ['Jogesh K. Muppala'], 'intellig': ['intelligence'], 'kind': ['kindness'], 'sens': ['sense'], 'humour': ['humour'], 'peopl': ['people'], 'contribut': ['contribution'], 'record video': ['record videos'], 'subtitl': ['subtitles'], 'code': ['code'], 'mentor': ['mentors'], 'prosper': ['prosperity'], 'lot': ['lots'], 'success': ['success']}"
529,Nicely designed course to learn AngularJS,"{'cours': ['course'], 'angularj': ['AngularJS']}"
530,"Covers all the essential topics. At the end of the course, one should have enough confidence to try and deploy pages on their own. The topics are well explained and the teacher keeps the listener engaged with his teaching style.","{'topic': ['topics'], 'end': ['end'], 'cours': ['course'], 'confid': ['confidence'], 'page': ['pages'], 'teacher': ['teacher'], 'listen': ['listener'], 'teach style': ['teaching style']}"
531,Course is very compact and informative,{'cours': ['Course']}
532,Very well explained from basics,{'basic': ['basics']}
533,It is a awesome course,{'cours': ['course']}
534,Great course to be introduced in AngularJS and learn the basic functionality of this framework.,"{'cours': ['course'], 'angularj': ['AngularJS'], 'function': ['functionality'], 'framework': ['framework']}"
535,"Should be a more in depth course.Although for an introduction into AngularJS, it is a very good course.","{'depth course.although': ['depth course.Although'], 'introduct': ['introduction'], 'angularj': ['AngularJS'], 'cours': ['course']}"
536,I've been trying to learn Angular for so long! This course finally demystified the basics for me.,"{'cours': ['course'], 'basic': ['basics']}"
537,Awesome course,{'cours': ['course']}
538,Its great!,{}
539,Overall course arrangement is awsome,{'cours arrang': ['course arrangement']}
540,Excelent course,{'cours': ['course']}
541,Wonderful course to learn AngularJS. Thank you to Jogesh K Muppala for explaining in a each and every topic and excercises more practically.,"{'cours': ['course'], 'angularj': ['AngularJS'], 'jogesh k muppala': ['Jogesh K Muppala'], 'topic': ['topic']}"
542,"Apart from angular i learn task runners, testings, scaffolds and more. Love this one!","{'task runner': ['task runners'], 'test': ['testings'], 'love': ['Love']}"
543,"This is excellent training for the person who likes to keep up with the latest and greatest front-end developments. If you don't like to switch up and turn on a dime then this course is not for you. I had trouble aplenty and yet the point seemed to be stay flexible, be prepared to use obscure tools that are supposed to make the site work better but who knows exactly what is happening under the hood , expect change and adversity, become an expert at debugging that crappy code and refactoring everything at the drop of a hat. This is probably good approximation of real world experience where you would need to come in on a project and bail them out of angularjs damnation. Be prepared to be frustrated.","{'train': ['training'], 'person': ['person'], 'develop': ['developments'], 'cours': ['course'], 'troubl': ['trouble'], 'point': ['point'], 'tool': ['tools'], 'site': ['site'], 'work': ['work'], 'chang': ['change'], 'advers': ['adversity'], 'expert': ['expert'], 'code': ['code'], 'refactor': ['refactoring'], 'everyth': ['everything'], 'drop': ['drop'], 'hat': ['hat'], 'approxim': ['approximation'], 'world experi': ['world experience'], 'project': ['project'], 'angularj damnat': ['angularjs damnation']}"
544,It was a challenging and a fun course. Good in-depth and hands on experience on Angular and other web-tools.,"{'fun cours': ['fun course'], 'hand': ['hands'], 'experi': ['experience'], 'web-tool': ['web-tools']}"
545,"Very nice course! You should include an explanation of the versions of the angular components that are compatible, it could be very releasing.","{'cours': ['course'], 'explan': ['explanation'], 'version': ['versions'], 'compon': ['components']}"
546,Excellent course!,{'cours': ['course']}
547,"some difficult, but it's so useful and powerful languages",{'languag': ['languages']}
548,Perfect course to get started with AngularJS,"{'perfect cours': ['Perfect course'], 'angularj': ['AngularJS']}"
549,Great course to learn about AngularJS. Syllabus is good to provide step by step and deep learning. Examples are good to provide practice practices with steps. Assignment is also a good test for the knowledge learned in each week. ,"{'cours': ['course'], 'angularj': ['AngularJS'], 'syllabus': ['Syllabus'], 'step': ['step', 'steps'], 'learn': ['learning'], 'exampl': ['Examples'], 'practic practic': ['practice practices'], 'assign': ['Assignment'], 'test': ['test'], 'knowledg': ['knowledge'], 'week': ['week']}"
550,Great course.,{'cours': ['course']}
551,Must for a new age programmer,{'age programm': ['age programmer']}
552,amazing course gave me in-depth knowledge of Angular.js framework!,"{'cours': ['course'], 'knowledg': ['knowledge'], 'angular.j framework': ['Angular.js framework']}"
553,comprehensive ,{}
554, This is a Great Course. However I think that is a wonderful option to have an intermediate leve with angularJs. ,"{'cours': ['Course'], 'option': ['option'], 'leve': ['leve'], 'angularj': ['angularJs']}"
555,Should be updated with angular 2 components. Rest it was awesome,{'compon': ['components']}
556,good and useful course ,{'cours': ['course']}
557,"The lessons were well structured and easy to follow, while covering all of the essential topics needed to use Angular, including some server-side development tools. As an introductory course, it met my expectations.","{'lesson': ['lessons'], 'topic': ['topics'], 'develop tool': ['development tools'], 'cours': ['course'], 'expect': ['expectations']}"
558,We need Angular 2,{}
559,Awesome course for a good startup!!!,"{'cours': ['course'], 'startup': ['startup']}"
560,"Very Good Course to learn. Assignments are very good,","{'cours': ['Course'], 'assign': ['Assignments']}"
561,very satisfied ,{}
562,superb course,{'cours': ['course']}
563,Best Ever!,{}
564,Superb course,{'cours': ['course']}
565,love it,{'love': ['love']}
566,The most complete course for angular beginners. Grat job teacjer Mupala D,"{'cours': ['course'], 'beginn': ['beginners'], 'teacjer mupala d': ['teacjer Mupala D']}"
567,good. its a worth your time,{'time': ['time']}
568,Excellent break down of Angular JS. A very good introduction; you will still need to read the Angular JS docs to get depth.,"{'break': ['break'], 'js': ['JS'], 'introduct': ['introduction'], 'js doc': ['JS docs'], 'depth': ['depth']}"
569,"This course was too messy. I spent 75% of my time to get the examples to work. It would have been better if after each module all the js and html files would be given in total, not just the snippets.","{'cours': ['course'], '%': ['%'], 'time': ['time'], 'exampl': ['examples'], 'modul': ['module'], 'js': ['js'], 'html file': ['html files'], 'total': ['total']}"
570,Great Course. Have a wide knowledge about Angular js.,"{'cours': ['Course'], 'knowledg': ['knowledge'], 'js': ['js']}"
571,Amazing instructor!,{'instructor': ['instructor']}
572,Very Good course. Recommended,{'cours': ['course']}
573,It was a great course,{'cours': ['course']}
574,this course is good thank you for this information we look forward more,"{'cours': ['course'], 'inform': ['information']}"
575,"The course was really demanding for me but in the end you feel like you achieved something. Don't give up if your localhosts don't work, there are solutions, look it up.","{'cours': ['course'], 'end': ['end'], 'someth': ['something'], 'localhost': ['localhosts']}"
576,Great,{}
577,Great course. AngularJS is presented gradually with good manners. Super work by Jogesh K. Muppala.,"{'cours': ['course'], 'angularj': ['AngularJS'], 'manner': ['manners'], 'super work': ['Super work'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
578,A well presented course with broad coverage of AngularJS. I thoroughly enjoyed it. The Coursera platform is excellent and easy to use.,"{'cours': ['course'], 'coverag': ['coverage'], 'angularj': ['AngularJS'], 'coursera platform': ['Coursera platform']}"
579,Good content and awesome instructor ,"{'content': ['content'], 'instructor': ['instructor']}"
580,sir you are best i learnt so much from you and i really appreciatie your work for students,"{'work': ['work'], 'student': ['students']}"
581,"Exercise sources are not up to date, I have come across many problems.","{'exercis sourc': ['Exercise sources'], 'problem': ['problems']}"
582,perfect,{}
583,The course is well structured. ,{'cours': ['course']}
584,Great! I have really learned a lot by attending this course. Hope to see the AngularJS 2 or React course anytime soon ,"{'lot': ['lot'], 'cours': ['course'], 'angularj': ['AngularJS']}"
585," Amazing Course, made me understand Angular in an easy way. It gave me a good quick start. Hats of to the teacher for all the hard work.","{'cours': ['Course'], 'way': ['way'], 'start': ['start'], 'hat': ['Hats'], 'teacher': ['teacher'], 'work': ['work']}"
586,Very easy to understand.E,{'understand.': ['understand.E']}
587,Great Course,{'great cours': ['Great Course']}
588,Excellent ,{}
589,Awesome course,{'cours': ['course']}
590,very helpful for newbies,{'newbi': ['newbies']}
591,Rushed though the core material. ,{'core materi': ['core material']}
592,Definitely Not for young new front end learners Lots of things difficult to understand.,"{'end learner lot': ['end learners Lots'], 'thing': ['things']}"
593,Nice course getting into AngularJS programming foundations and some very useful tools.,"{'cours': ['course'], 'angularj program foundat': ['AngularJS programming foundations'], 'tool': ['tools']}"
594,"Good course, cover most important topics in didatc way. But the code quality is poor and I advice to study the John Papa's Angula code style to learn a better way of using AngularJS.","{'cours': ['course'], 'topic': ['topics'], 'way': ['way'], 'code qualiti': ['code quality'], 'angula code style': ['Angula code style'], 'angularj': ['AngularJS']}"
595,Easy to understand.,{'easi': ['Easy']}
596,"This great course will teach you not only how to create a single page application, but it will also show you the basics about developing to the web, as it shows you the tools that will allow you to work better as a web developer.","{'cours': ['course'], 'page applic': ['page application'], 'basic': ['basics'], 'tool': ['tools'], 'web develop': ['web developer']}"
597,This was a hard course and many of the exercises did not have enough details to complete the assignments on time. I had to rely on course forums and a lot of googling to finish the course successfully. ,"{'cours': ['course'], 'exercis': ['exercises'], 'detail': ['details'], 'assign': ['assignments'], 'time': ['time'], 'cours forum': ['course forums'], 'lot': ['lot'], 'googl': ['googling']}"
598, The course was very clear and interesting! ,{'cours': ['course']}
599,Nice course. However I am hearing scratching noises when the tutor is speaking which is little disturbing.,"{'cours': ['course'], 'nois': ['noises'], 'tutor': ['tutor']}"
